client_id	path	sentence	age	gender	accents	duration
14025c	myst_014025_2013-12-12_12-58-23_MX_1.1_018.flac	IT TOOK OUT A ITEM	child	not_given	not_given	3.8739375
14025c	myst_014025_2013-12-12_12-58-23_MX_1.1_019.flac	THERE'S A FOSS SCIENCE SEPARATOR AND THERE'S A PAPER THING IN IT AND WHEN YOU POUR WATER IT SEPARATES WATER FROM THE OTHER MIX FROM THE OTHER ITEM	child	not_given	not_given	32.955
14025c	myst_014025_2013-12-12_12-58-23_MX_1.1_020.flac	THE SALT EVAPORATES SO IT'S NOT THERE ANYMORE WELL IT IS THERE BUT YOU CAN'T SEE IT	child	not_given	not_given	10.535125
14025c	myst_014025_2013-12-12_12-58-23_MX_1.1_021.flac	THE WATER IS NOW CLEAR	child	not_given	not_given	2.92625
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_001.flac	GOOD HOW ARE YOU	child	not_given	not_given	1.875
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_002.flac	GOOD BYE MARNI	child	not_given	not_given	6.4803125
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_004.flac	WE'VE BEEN DOING UH MIXTURES AND SOLUTIONS	child	not_given	not_given	3.6190625
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_005.flac	OKAY	child	not_given	not_given	0.943125
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_006.flac	YOU ARE MIXING THE SALAD THE PAPER CLIPS THIS WOOD AND THIS BEAN	child	not_given	not_given	6.794375
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_007.flac	THE SALAD HAS THREE DIFFERENT THINGS IN THEM	child	not_given	not_given	3.72075
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_009.flac	THEY'RE MIXED UNLIKE THE OTHER PILES	child	not_given	not_given	2.566625
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_010.flac	IT'S A MIXTURE	child	not_given	not_given	1.4370625
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_011.flac	THE SALT DISSOLVES AND THE SAND SINKS TO THE BOTTOM	child	not_given	not_given	3.1655625
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_012.flac	THE RAISINS THE M&MS AND THE NUTS WERE ALL MIXED TOGETHER BUT NOW THEY'RE NOT	child	not_given	not_given	5.354625
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_013.flac	THEY USED TO BE MIXED ALTOGETHER BUT NOW THEY'RE NOT	child	not_given	not_given	3.161875
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_014.flac	THEY ARE ALL DIFFERENT SHAPES AND SIZES AND COLORS	child	not_given	not_given	3.8196875
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_015.flac	SAY THAT AGAIN PLEASE	child	not_given	not_given	1.6703125
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_016.flac	YOU SEPARATED THE MARBLES FROM THE WATER	child	not_given	not_given	3.0495625
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_017.flac	THE WATER AND THE MARBLES ARE SEPARATE NOW	child	not_given	not_given	3.5698125
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_018.flac	WHY ARE YOU A FLOATING HEAD ON A PEDESTAL	child	not_given	not_given	3.497
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_019.flac	THE WATER UM IS NOW SEPARATED FROM THE SAND SO UM THEY'RE TWO SEPARATE THINGS	child	not_given	not_given	6.89375
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_020.flac	THEY GOT FILTERED DIDN'T THEY	child	not_given	not_given	2.345125
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_021.flac	YOU USED A SPECIAL TYPE OF TOOL TO FILTER THE SAND FROM THE WATER	child	not_given	not_given	4.9085625
14026c	myst_014026_2013-12-13_12-26-40_MX_1.1_022.flac	THE SALT AND WATER DISSOLVES THE DIRT AND WATER DOESN'T DISSOLVE AND THE PAPER CLIPS AND WOOD CHIPS JUST DON'T ARE IS JUST A MIXTURE	child	not_given	not_given	9.798
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_001.flac	I'M FINE	child	not_given	not_given	1.40625
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_002.flac	WE'RE LEARNING ABOUT SOLUTIONS AND MIXTURES	child	not_given	not_given	2.884375
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_003.flac	WELL THEY ARE THINGS MIXED TOGETHER IN THIS IN THESE THINGS	child	not_given	not_given	4.7633125
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_004.flac	THEY'RE ALL MIXED WITH SOMETHING	child	not_given	not_given	1.8465
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_005.flac	WELL I SEE MARBLES AND WATER AND I SEE A SALAD WITH ALL SORTS OF COOL STUFF OR NOT COOL STUFF I SEE TOMATOES AND LETTUCE AND STUFF	child	not_given	not_given	10.2006875
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_006.flac	THERE ARE MARBLES IN WATER THERE ARE BEANS MIXED WITH LOOKS LIKE JELLY BEANS THERE ARE PINS MIXED WITH SOME SORT OF WOOD CHIPS AND WATER AND SALAD	child	not_given	not_given	11.9958125
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_007.flac	THE FIRST PILE IS MIXED TOGETHER AND THE AND THE SECOND PILE IS THREE PILES THAT ARE THE SAME TYPES	child	not_given	not_given	7.1678125
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_008.flac	WELL UM IN THE LEFT PILE THERE ARE UM THE STUFF MIXED TOGETHER THE BEANS MIXED TOGETHER	child	not_given	not_given	6.780875
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_009.flac	I MIGHT CALL IT A SOLUTION	child	not_given	not_given	1.7073125
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_010.flac	BECAUSE THEY'RE BECAUSE THEY'RE BEING SPLIT APART INTO INTO GROUPS THAT ARE THE SAME TYPE	child	not_given	not_given	4.7233125
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_011.flac	THEY'RE THEY'RE BRING SPLIT INTO PARTS THAT ARE THE SAME	child	not_given	not_given	3.597875
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_012.flac	THEY'RE BEING SEPARATED	child	not_given	not_given	1.7665
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_013.flac	INSTEAD OF BEING MIXED THEY WERE BEING SEPARATED WITH THEIR OWN KIND	child	not_given	not_given	3.9395
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_014.flac	THE WATERS ARE BEING FILTERED OUT OF THE WATER OR THE MARBLES ARE BEING FILTERED OUT OF THE WATER	child	not_given	not_given	4.4806875
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_015.flac	THEY'RE BEING SEPARATED	child	not_given	not_given	1.5068125
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_016.flac	THEY'RE BEING SEPARATED AND AND THE UM MARBLES ARE BEING FILTERED OUT OF OUT OF THE WATER	child	not_given	not_given	5.264375
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_017.flac	WELL THE SAND IS A SOLID SO IT CAN'T GO THROUGH PAPER BUT THE WATER CAN LEAK THROUGH PAPER SO IT'S THEY'RE BEING SEPARATED	child	not_given	not_given	8.495875
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_018.flac	THEY SEPARATED SO NOW THE WATER IS UM UM IS PURE WATER AND THE DIRT OR THE SAND IS JUST NOW SAND	child	not_given	not_given	9.3195
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_019.flac	THE SAND AND WATER ARE BEING SEPARATED INTO INTO GROUPS WITH THEIR OWN KIND	child	not_given	not_given	5.153875
14027c	myst_014027_2013-12-12_12-39-14_MX_1.1_020.flac	THEY'RE BEING MIXED TOGETHER THE THE SAND AND DIRT ARE BEING MIXED TOGETHER	child	not_given	not_given	4.19475
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_001.flac	I'M GOOD	child	not_given	not_given	1.5625
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_002.flac	WE'VE BEEN LEARNING ABOUT MIXTURES AND SOLUTIONS	child	not_given	not_given	2.911625
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_003.flac	THEY'RE ALL MIXTURES	child	not_given	not_given	1.6038125
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_004.flac	THEY'RE ALL MIXTURES	child	not_given	not_given	1.6393125
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_005.flac	THEY'RE ALL MIXTURES	child	not_given	not_given	2.102125
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_006.flac	CAN YOU GIVE ME A HINT	child	not_given	not_given	2.35625
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_007.flac	THEY'RE SEPARATED	child	not_given	not_given	2.6704375
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_008.flac	THE LEFT PILE IS SEPARATED	child	not_given	not_given	3.555625
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_009.flac	THE SALT AND WATER IS A SOLUTION	child	not_given	not_given	3.0453125
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_010.flac	THEY GET SEPARATED	child	not_given	not_given	2.4085625
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_011.flac	THE TRAIL MIX SEPARATES IT SHE KEEPS SHOWING ME THE SAME THING WAIT AND NOW IT'S NOW IT'S STUCK ON ON WAIT MISS BRANT NOW IT'S STUCK OH MY GOD MISS BRANT NOW IT'S STUCK ON ON SO NOW SHE CAN LIKE IT WON'T I LET GO OF THE SPACE BAR BUT IT'S STILL ON LIKE ON	child	not_given	not_given	31.493875
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_012.flac	THEY'RE THE SAME AS THEY WERE BEFORE	child	not_given	not_given	2.043125
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_013.flac	THE ANIMATION ISN'T WORK	child	not_given	not_given	1.817625
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_014.flac	THE WATER LEAKED THROUGH THE THING AND THE MARBLE STAYED ON TOP	child	not_given	not_given	4.04525
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_015.flac	THE WATER WENT THROUGH AND THE MARBLES DIDN'T	child	not_given	not_given	2.455125
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_016.flac	THE MARBLES STAYED	child	not_given	not_given	3.1779375
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_017.flac	IT'S IMPORTANT BECAUSE SALT DISAPPEARS IN WATER	child	not_given	not_given	3.3356875
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_018.flac	THEY'RE NOT MIXTURES ANYMORE	child	not_given	not_given	1.75825
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_020.flac	THE SALT DISAPPEARS	child	not_given	not_given	2.3404375
14028c	myst_014028_2013-12-13_08-33-24_MX_1.1_021.flac	THE SALT	child	not_given	not_given	1.5655
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_001.flac	GOOD	child	not_given	not_given	0.90625
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_002.flac	MIXTURE	child	not_given	not_given	0.375
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_003.flac	I DON'T KNOW	child	not_given	not_given	0.9695
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_004.flac	THEY ARE SOLIDS	child	not_given	not_given	3.0
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_005.flac	ALL THESE THINGS ARE MIXTURES	child	not_given	not_given	1.79275
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_006.flac	WATER AND MARBLES WATER IS A OR IS A LIQUID AND MARBLES ARE A SOLID	child	not_given	not_given	5.1875625
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_008.flac	THE ONE ON THE LEFT IS A MIXTURE	child	not_given	not_given	2.7453125
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_009.flac	A MIXTURE	child	not_given	not_given	1.1930625
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_010.flac	SOLUTION	child	not_given	not_given	0.96875
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_011.flac	THEY SEPARATE	child	not_given	not_given	1.0378125
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_012.flac	MARNI THEY SEPARATE HER NAME'S MARNI LIKE SIRI BUT IT'S MARNI THEY SEPARATE	child	not_given	not_given	9.38125
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_013.flac	I DON'T KNOW MARNI	child	not_given	not_given	1.03125
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_014.flac	THEY SEPARATE INTO DIFFERENT PIECES	child	not_given	not_given	2.5621875
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_015.flac	THE MARBLES STAY ON TOP OF THE STRAINER AND THE WATER GOES THROUGH	child	not_given	not_given	3.1310625
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_016.flac	THE MARBLES AND THE WATER SEPARATE	child	not_given	not_given	1.9560625
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_017.flac	WELL THE MARBLES ARE ON TOP OF THE STRAINER AND THE WATER WENT THROUGH	child	not_given	not_given	5.8649375
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_018.flac	THE SAND GOT CAUGHT IN THE SEPARATOR AND THE WATER WENT STRAIGHT THROUGH	child	not_given	not_given	5.3415625
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_019.flac	THE MIXTURE IS SEPARATED	child	not_given	not_given	1.6495625
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_020.flac	I NEED HELP	child	not_given	not_given	0.9561875
14031c	myst_014031_2013-12-12_12-33-19_MX_1.1_021.flac	THE SALAD MIXES TOGETHER WHEREAS THE PAPER CLIPS AND WOOD CHIPS DO NOT	child	not_given	not_given	4.641875
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_002.flac	GOOD HOW ARE YOU	child	not_given	not_given	1.6455
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_003.flac	OKAY	child	not_given	not_given	4.358375
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_004.flac	NOTHING	child	not_given	not_given	1.079125
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_005.flac	A REALLY BAD A REALLY BAD SALAD	child	not_given	not_given	3.02925
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_006.flac	SALAD TRAIL MIX UH CLIPPERS NO PAPER CLIPS WATER	child	not_given	not_given	9.9433125
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_007.flac	SALAD AND WATER	child	not_given	not_given	2.0635625
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_009.flac	HI MARNI	child	not_given	not_given	3.4805625
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_010.flac	MIXTURES	child	not_given	not_given	1.3866875
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_011.flac	THEY'RE ALL MIXTURES OF SOMETHING LIKE TRAIL MIX IS A MIXTURE OF PEANUTS RAISINS AND M&MS THANKS MARNI	child	not_given	not_given	14.4276875
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_012.flac	I DON'T CARE	child	not_given	not_given	2.93425
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_013.flac	AN ANIMATION I WANT TO MOVE TO A DIFFERENT SPOT SPOT UH M&MS NUTS AND RAISINS ARE MIXED TOGETHER WHOEVER MADE TRAIL MIX IS A DUMMY	child	not_given	not_given	26.8256875
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_014.flac	BE RIGHT BACK MARNI	child	not_given	not_given	0.74175
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_015.flac	WHAT'S UP GIRL	child	not_given	not_given	12.5165
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_016.flac	WELL WHEN YOU HAVE A PAN WITH TINY LITTLE HOLES THAT AREN'T BIG ENOUGH FOR THE MARBLES ONLY THE WATER WILL FLOW THROUGH IT SO THE MARBLES WILL STAY ON THE PAN	child	not_given	not_given	10.454
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_017.flac	I DON'T KNOW PLEASE JUST LEAVE ME ALONE	child	not_given	not_given	5.2341875
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_018.flac	STOP REPEATING EVERYTHING YOU SAY STOP KICKING ME IN THE MARBLES NOT MARNI I'M CONFUSED	child	not_given	not_given	7.39875
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_019.flac	WHY IS THIS EVEN IMPORTANT MARNI PLEASE EXPLAIN TO ME AND YOU HAVE A CHICK STASH YOU LOOK SO WEIRD	child	not_given	not_given	6.4466875
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_020.flac	OKAY UM WELL WHEN YOU POUR THE WATER INTO THE CLOTH IT THE WATER WILL FLOW THROUGH THE THING THROUGH THE CLOTH AND GO INTO THE OTHER CUP THAT'S WHAT'S IN THE ANIMATION MARNI OR SHOULD I SAY UGLY	child	not_given	not_given	16.941125
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_021.flac	JUST DID	child	not_given	not_given	0.8125
14032c	myst_014032_2013-12-13_12-33-03_MX_1.1_022.flac	AH GROSS MARNI YOU FARTED	child	not_given	not_given	4.83825
14033c	myst_014033_2013-12-12_12-59-25_MX_1.1_001.flac	GOOD	child	not_given	not_given	1.03125
14033c	myst_014033_2013-12-12_12-59-25_MX_1.1_002.flac	WELL WE WERE BEING WE WERE WORKING ON SOLUTIONS AND WE MIXED SOME WATER WITH SALT AND WE WANTED TO SEE IF IT WOULD ACTUALLY YOU KNOW DISAPPEAR WHEN WE DID AND THEN SO WE EVAPORATED IT AND THEN WE ALSO WAITED SO WE COULD FIND OUT IF IT EVAPORATED OR NOT	child	not_given	not_given	20.07275
14033c	myst_014033_2013-12-12_12-59-25_MX_1.1_003.flac	WELL A MIXTURE IS SOMETHING THAT IF YOU MIX IT TOGETHER IT KEEPS IT'S SAME PROPERTIES BUT A SOLUTION IS WHEN THEY DON'T KEEP THEIR SAME PROPERTIES AND WE WERE LEARNING ABOUT SOLUTIONS	child	not_given	not_given	11.0975
14033c	myst_014033_2013-12-12_12-59-25_MX_1.1_004.flac	THEY'RE JUST STUFF MIXED TOGETHER BUT THEY KEEP THEIR SAME PROPERTIES	child	not_given	not_given	4.603375
14033c	myst_014033_2013-12-12_12-59-25_MX_1.1_005.flac	WELL THE TRAIL MIX JUST IS M AND MS NUTS AND RAISINS AND THEN THE SALAD IS JUST A BUNCH OF FRUITS AND VEGETABLES MIXED TOGETHER AND THEN THE PAPER CLIPS AND I DON'T KNOW WHAT THAT IS ARE MIXED TOGETHER AND THE MARBLES ARE MIXED TOGETHER	child	not_given	not_given	16.0896875
14033c	myst_014033_2013-12-12_12-59-25_MX_1.1_006.flac	CAN WE LEARN ABOUT SOLUTIONS NOW	child	not_given	not_given	2.563875
14033c	myst_014033_2013-12-12_12-59-25_MX_1.1_007.flac	CAN WE WERE LEARNING ABOUT SOLUTIONS CAN WE LEARN ABOUT SOLUTIONS NOW	child	not_given	not_given	4.126375
14033c	myst_014033_2013-12-12_12-59-25_MX_1.1_008.flac	IT'S A MIXTURE AND THEY KEEP OH MY	child	not_given	not_given	3.6184375
14033c	myst_014033_2013-12-12_12-59-25_MX_1.1_009.flac	I WOULD CALL THE WATER AND SAND AND SALT AND SAND SOLUTIONS BUT THE WOOD CHIPS AND PAPER CLIPS ARE MIXTURES	child	not_given	not_given	10.632375
14033c	myst_014033_2013-12-12_12-59-25_MX_1.1_010.flac	THEY SEPARATE AND THEY DON'T MAKE A MIXTURE HELLO	child	not_given	not_given	11.7601875
14033c	myst_014033_2013-12-12_12-59-25_MX_1.1_011.flac	ACTUALLY WE WERE ACTUALLY LEARNING ABOUT SOLUTIONS AND NOT	child	not_given	not_given	4.094
14033c	myst_014033_2013-12-12_13-04-20_MX_1.2_001.flac	I'M DOING GOOD	child	not_given	not_given	1.5
14033c	myst_014033_2013-12-12_13-04-20_MX_1.2_002.flac	WELL WE WERE LEARNING ABOUT SOLUTIONS	child	not_given	not_given	2.82575
14033c	myst_014033_2013-12-12_13-04-20_MX_1.2_003.flac	THOSE ARE DIFFERENT KIND OF SOLUTIONS LIKE WITH I MEAN SALT AND WATER MIXED TOGETHER IS SALT WATER AND WITH SAND AND WATER MIXED TOGETHER IT'S LIKE SAND WATER	child	not_given	not_given	12.59925
14033c	myst_014033_2013-12-12_13-04-20_MX_1.2_004.flac	WE CALL THAT A SOLVENT	child	not_given	not_given	1.954
14033c	myst_014033_2013-12-12_13-04-20_MX_1.2_005.flac	UM SO THE SAND IS GOING INTO THE WATER AND THE SALT IS GOING INTO THE TO THE WATER AND THE SALT IS DISSOLVING	child	not_given	not_given	9.925375
14033c	myst_014033_2013-12-12_13-04-20_MX_1.2_006.flac	WELL THE SAND MIXTURE WHEN YOU DO THAT IT THE WATER TURNS ALL BROWN AND THE SAND SOME OF THE SAND JUST STAYS BUT WHEN YOU MIX THE UM SALT AND WATER TOGETHER THE SALT DISSOLVES	child	not_given	not_given	15.9205625
14033c	myst_014033_2013-12-12_13-04-20_MX_1.2_007.flac	UM THE SALT UM DISSOLVED AND THAT'S IMPORTANT BECAUSE YOU KNOW THAT SALT IS A DISSOLVING MATERIAL	child	not_given	not_given	7.922875
14033c	myst_014033_2013-12-12_13-04-20_MX_1.2_008.flac	THE WATER IS PLAIN UM AND THE GRAPE IT THE GRAPETASTIC THING IS PLAIN THE SALT	child	not_given	not_given	9.6498125
14033c	myst_014033_2013-12-12_13-04-20_MX_1.2_009.flac	UM NAME FOR THE WATER IS A SOLVENT	child	not_given	not_given	2.920875
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_002.flac	LEARNING ABOUT MIXTURES AND SOLUTIONS	child	not_given	not_given	2.0540625
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_003.flac	A SALAD IS A MIXTURE BECAUSE THERE'S MORE THAN ONE THING GETTING MIXED AND THERE'S TRAIL MIX BECAUSE THERE'S THE SAME THING AS A SALAD THERE'S MORE THAN ONE THING GETTING MIXED AND THEN THERE'S MARBLES AND THERE'S WOOD CHIPS AND PAPER CLIPS AND WOOD CHIPS AND PAPER CLIPS ARE TWO DIFFERENT THINGS SO THEY'RE GETTING MIXED TOO	child	not_given	not_given	22.58725
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_004.flac	I'M NOT SURE	child	not_given	not_given	0.9886875
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_005.flac	I SEE A SALAD MARBLES TRAIL MIX AND WOOD CHIPS AND PAPER CLIPS AND THEY'RE DIFFERENT BECAUSE THEY'RE DIFFERENT SOLIDS	child	not_given	not_given	11.436
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_006.flac	THERE'S A SALAD MARBLES TRAIL MIX PAPER CLIPS AND WOOD CHIPS	child	not_given	not_given	4.27375
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_007.flac	THE ONE ON THE LEFT IS MIXED TOGETHER WITH ALL THREE THINGS THE ONE ON THE RIGHT THE THREE ON THE RIGHT ARE SEPARATED	child	not_given	not_given	8.8960625
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_008.flac	IT'S A MIXTURE	child	not_given	not_given	0.7313125
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_009.flac	MIXTURE	child	not_given	not_given	0.90625
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_010.flac	THEY GET SEPARATED AND THAT'S IMPORTANT BECAUSE IT COULD	child	not_given	not_given	3.5026875
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_011.flac	THEY'RE GETTING SEPARATED FROM A	child	not_given	not_given	2.472125
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_012.flac	NOT SURE	child	not_given	not_given	0.5625
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_013.flac	THEY'RE GETTING SEPARATED	child	not_given	not_given	1.5056875
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_014.flac	YOU'RE SEPARATING THE MARBLES FROM THE	child	not_given	not_given	2.8818125
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_015.flac	THE MARBLES ARE GETTING SEPARATED FROM THE WATER	child	not_given	not_given	2.3045
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_016.flac	THE WATER AND MARBLES ARE GETTING SEPARATED BECAUSE THERE'S A GRID AND FROM THERE'S A GRID AND THE MARBLES ARE SOLIDS SO THE ONLY THE WATER CAN GO THROUGH BECAUSE IT'S A LIQUID	child	not_given	not_given	15.349875
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_017.flac	THE SAND IS A SOLID SO THE FILTER CAN'T THE FILTER CAN ONLY POUR DOWN THE WATER BUT IT CAN'T POUR DOWN THE SAND BECAUSE THE SAND IS A SOLID AND THE WATER IS A	child	not_given	not_given	11.468875
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_018.flac	WE MADE A SOLUTION BY USING A FILTER AND THE FILTER SEPARATED THE WATER FROM THE SAND	child	not_given	not_given	7.2965
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_019.flac	THE FILTER SEPARATED THE WATER FROM THE SAND BECAUSE THE SAND IS A SOLID AND THE WATER IS A LIQUID SO THE WATER GOT POURED INTO THE CUP WHILE THE SAND IS STILL STUCK IN THE IN THE FILTER	child	not_given	not_given	14.631375
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_020.flac	THE SALT WILL DISSOLVE BECAUSE IT'S NEVER MIND	child	not_given	not_given	4.7480625
14035c	myst_014035_2013-12-12_12-39-00_MX_1.1_021.flac	THE SALT SEPARATE NEVER MIND	child	not_given	not_given	3.5078125
17022c	myst_017022_2014-04-08_07-54-52_EE_1.4_001.flac	COOL	child	not_given	not_given	1.71875
17022c	myst_017022_2014-04-08_07-54-52_EE_1.4_002.flac	WHAT WE HAVE BEEN DOING IN SCIENCE IS SCIENCE QUESTIONS YEAH ACTUALLY NO MAGNETIC MAGNETICS AND STUFF	child	not_given	not_given	15.63425
17022c	myst_017022_2014-04-08_07-54-52_EE_1.4_003.flac	I SEE IS A CANDLE LIT DOES CANDLES I MEAN A CANDLE LIT BY THE WAY SORRY	child	not_given	not_given	9.5350625
17022c	myst_017022_2014-04-08_07-54-52_EE_1.4_004.flac	POLLUTE THE ON FIRE AND IT IS BURNING THE LITTLE WICK RIGHT THERE AND IT'S ALSO MELTING THE UH THE UM THE OH WHAT'S IT'S MELTING THE WAX	child	not_given	not_given	31.187375
17022c	myst_017022_2014-04-08_07-54-52_EE_1.4_005.flac	IT CONDUCTS HEAT AND IT CONDUCTS LIGHT	child	not_given	not_given	2.7125
17022c	myst_017022_2014-04-08_07-54-52_EE_1.4_006.flac	WHY ENERGY IS IMPORTANT IS BECAUSE IT WITHOUT ENERGY WE WOULDN'T BE STANDING HERE RIGHT NOW LIKE FOOD ENERGY	child	not_given	not_given	9.1101875
17022c	myst_017022_2014-04-08_07-54-52_EE_1.4_007.flac	UH WHAT YOU SAY MARNI I DON'T KNOW WHAT YOU JUST SAID MARNI	child	not_given	not_given	7.3868125
17022c	myst_017022_2014-04-08_07-54-52_EE_1.4_008.flac	WHAT I OBSERVE IS IT GETS SMALLER AND SMALLER AND SMALLER AND SMALLER	child	not_given	not_given	9.038125
17022c	myst_017022_2014-04-08_07-54-52_EE_1.4_010.flac	HEAT ENERGY	child	not_given	not_given	1.8080625
17022c	myst_017022_2014-04-08_07-54-52_EE_1.4_011.flac	NO	child	not_given	not_given	0.9318125
