client_id	path	sentence	age	gender	accents	duration
1504a	common_voice_en_20343660.wav	For this reason, positional good is related to a higher pricing.	adult	male_masculine		7.944
1504a	common_voice_en_20343661.wav	Areas adjacent to the subduction zones however, have experienced large seismic activity.	adult	male_masculine		8.496
1505a	common_voice_en_38576067.wav	The poem has generally been well received.	adult	male_masculine		6.588
1505a	common_voice_en_38576099.wav	Her artistic technique and subjects gained universal recognition and appealed to many people.	adult	male_masculine		8.1
1506a	common_voice_en_512007.wav	Well begun is half done To offer too much is to court denial	adult	male_masculine	England English	6.72
1506a	common_voice_en_512011.wav	Drinking and driving is irresponsible.	adult	male_masculine	England English	4.416
1507a	common_voice_en_17426846.wav	To escape from the smoke, and fall into the fire.	adult	male_masculine		6.528
1507a	common_voice_en_17426848.wav	What is your name?	adult	male_masculine		2.808
1508a	common_voice_en_38387412.wav	Strandings have also been reported from Heard Island, the Kerguelen Islands, and Brazil.	adult	male_masculine	indonesia	9.396
1509a	common_voice_en_19836714.wav	His father is Irish.	adult	male_masculine		4.056
1509a	common_voice_en_19836715.wav	The next stop was Russellmania!	adult	male_masculine		4.704
1510a	common_voice_en_22754639.wav	Maria Severa Onofriana is often mentioned in fado songs today.	adult	male_masculine	United States English	7.464
1510a	common_voice_en_22754640.wav	Slightly later, they opened a film exchange in Buffalo, New York.	adult	male_masculine	United States English	6.096
1511a	common_voice_en_18205915.wav	With her index finger, the little girl pointed to her mum.	adult	male_masculine	United States English	5.568
1511a	common_voice_en_18205918.wav	What did I tell you?	adult	male_masculine	United States English	2.832
1512a	common_voice_en_31679917.wav	"She was passed to the Ministry of War Transport and was renamed ""Empire Gavel""."	adult	male_masculine		6.948
1512a	common_voice_en_31679959.wav	Little is recorded about Tauromenium for some time after this.	adult	male_masculine		5.976
1513a	common_voice_en_18012942.wav	Good luck!	adult	male_masculine	New Zealand English	8.52
1513a	common_voice_en_18012943.wav	Make the best of a bad bargain.	adult	male_masculine	New Zealand English	4.656
1514a	common_voice_en_18381729.wav	Harry Styles was a member of the boy band One Direction.	adult	male_masculine	England English	4.944
1514a	common_voice_en_18381735.wav	A gentleman, belonging by birth to the inferior nobility.	adult	male_masculine	England English	6.096
1515a	common_voice_en_17289324.wav	Get up, we're going shopping.	adult	male_masculine		4.032
1515a	common_voice_en_17289325.wav	On a scale from one (for not at all) and ten (for very much), how much pain do you feel?	adult	male_masculine		7.56
1516a	common_voice_en_228006.wav	Good luck on the way	adult	male_masculine		3.696
1516a	common_voice_en_228007.wav	Bless you!	adult	male_masculine		3.024
1517a	common_voice_en_316653.wav	The cursor blinked, expectantly.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	5.832
1517a	common_voice_en_316654.wav	Out of debt, out of danger	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	2.904
1518a	common_voice_en_36852555.wav	They then develop a relationship.	adult	male_masculine		3.888
1518a	common_voice_en_36852556.wav	Additionally, anti-aircraft guns were fitted for self-defence.	adult	male_masculine		4.644
1519a	common_voice_en_31512428.wav	The entrance on President Brand Street is designed symmetrically with two towers.	adult	male_masculine		10.008
1519a	common_voice_en_31512430.wav	The small field was devoid of top riders.	adult	male_masculine		4.86
1521a	common_voice_en_20529053.wav	It was the first successful use of the defense in the United States.	adult	male_masculine	England English	10.56
1521a	common_voice_en_20529061.wav	To remove the work is to destroy the work.	adult	male_masculine	England English	3.96
1522a	common_voice_en_17660138.wav	I like the city, but in July it is too hot.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	4.992
1522a	common_voice_en_17660152.wav	As they watched the waves crashing into each other, Alice thought of home.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	6.936
1523a	common_voice_en_27697437.wav	Wickham has used the technique for The Waterboys song Is She Conscious?	adult	male_masculine	United States English	7.38
1523a	common_voice_en_27697441.wav	The municipality contains part of the Raso da Catarina ecoregion.	adult	male_masculine	United States English	8.496
1525a	common_voice_en_553216.wav	A lantern lit up the trees.	adult	male_masculine		3.984
1525a	common_voice_en_553218.wav	I have also experimented with a fancier solution to this problem.	adult	male_masculine		6.24
1526a	common_voice_en_693985.wav	So the wind blew with all its strength, and the sky was filled with sand.	adult	male_masculine		8.064
1526a	common_voice_en_693986.wav	I've been looking for you all morning, he said, as he led the boy outside.	adult	male_masculine		6.024
1527a	common_voice_en_21798354.wav	The president should not have veto power.	adult	male_masculine	United States English	5.304
1527a	common_voice_en_21798355.wav	Alternatively, other groups are systematically unlucky.	adult	male_masculine	United States English	6.264
1528a	common_voice_en_19939156.wav	The nervous system stood as an exception.	adult	male_masculine	United States English	6.936
1528a	common_voice_en_19939176.wav	This would occupy him for the rest of his life.	adult	male_masculine	United States English	4.92
1529a	common_voice_en_18615454.wav	We have not much to go upon.	adult	male_masculine		6.096
1529a	common_voice_en_18615478.wav	What does he do?	adult	male_masculine		2.064
1531a	common_voice_en_20540544.wav	Heroes of the Pacific also offers multiple difficulty levels: Rookie, Pilot, Veteran, and Ace.	adult	male_masculine		7.176
1531a	common_voice_en_20540545.wav	Frans Floris became his pupil and friend.	adult	male_masculine		4.992
1533a	common_voice_en_18893498.wav	Most of the interior has been preserved intact.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	6.384
1533a	common_voice_en_18893500.wav	Aurelian accepted Bahram I's gifts and the terms of peace offered.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	6.096
1534a	common_voice_en_27406749.wav	The other major difference between tropical and arctic alpine ecology is the temperature differences.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	8.928
1534a	common_voice_en_27406751.wav	This repair construction disrupts nearby habitats.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	6.012
1536a	common_voice_en_17457589.wav	Thanks to the exhaust turbo charger, we could double the engine torque.	adult	male_masculine		6.096
1536a	common_voice_en_17457590.wav	What is the matter?	adult	male_masculine		2.424
1537a	common_voice_en_17256169.wav	Yesterday he felt invincible, now he has a hangover.	adult	male_masculine	United States English	7.464
1537a	common_voice_en_17256171.wav	How did you know?	adult	male_masculine	United States English	2.616
1538a	common_voice_en_20182062.wav	Capablanca was awarded the Brilliancy Prize for this game.	adult	male_masculine	United States English	5.784
1538a	common_voice_en_20182063.wav	Many yacht clubs field teams to compete against other clubs in team racing.	adult	male_masculine	United States English	7.464
1539a	common_voice_en_19961336.wav	Norwegian Spirit is the first ship of this design.	adult	male_masculine		4.848
1539a	common_voice_en_19961340.wav	He is also heavily involved in senior citizen related politics and adult education causes.	adult	male_masculine		6.408
1540a	common_voice_en_17285193.wav	He's smart, smart enough to keep his intellect hidden and fool people into underestimating him.	adult	male_masculine		8.496
1540a	common_voice_en_17285195.wav	Do the roses compete in athletic events?	adult	male_masculine		4.32
1541a	common_voice_en_36027906.wav	It is based in Houston.	adult	male_masculine		3.24
1541a	common_voice_en_36027911.wav	The breeding season is from March to June.	adult	male_masculine		4.68
1542a	common_voice_en_19011342.wav	That's the Mars Volta.	adult	male_masculine		2.616
1542a	common_voice_en_19011343.wav	However, blue has not always been the most dominant colour.	adult	male_masculine		5.016
1543a	common_voice_en_24205067.wav	The paper has received many awards.	adult	male_masculine		5.328
1543a	common_voice_en_24205074.wav	Greely Community Design Plan.	adult	male_masculine		4.68
1546a	common_voice_en_18086156.wav	These machines are built for number crunching.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	6.192
1546a	common_voice_en_18086159.wav	Maybe he just put it there for safe keeping?	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	5.616
1547a	common_voice_en_19700501.wav	Gamebryo is used by several companies within the gaming industry.	adult	male_masculine		5.712
1547a	common_voice_en_19700531.wav	The barrow and its surrounding ditch are well-preserved, about in diameter and high.	adult	male_masculine		8.064
1548a	common_voice_en_461577.wav	Adversity and loss make a man wise.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	3.336
1548a	common_voice_en_461578.wav	Happy birthday Mina!	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	3.624
1549a	common_voice_en_16665997.wav	Curly brackets are hard to type.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	2.76
1549a	common_voice_en_16665998.wav	Will come out in the flesh.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	2.928
1551a	common_voice_en_18306537.wav	That's Thorpe's, said the young engineer.	adult	male_masculine		5.544
1551a	common_voice_en_18306538.wav	I never saw anything like her in my life.	adult	male_masculine		6.072
1552a	common_voice_en_18371304.wav	She would need to replicate it exactly.	adult	male_masculine		5.52
1552a	common_voice_en_18371308.wav	My niece runs a farmer's market.	adult	male_masculine		5.832
1553a	common_voice_en_38760052.wav	Sandman had defeated the incumbent Governor Cahill in the primary.	adult	male_masculine	English Cumbrian,English Northern	6.948
1554a	common_voice_en_18800183.wav	The international airport in Latakia was named after him, Bassel Al-Assad International Airport.	adult	male_masculine	United States English	10.176
1554a	common_voice_en_18800185.wav	De Heusch was born in Utrecht.	adult	male_masculine	United States English	3.864
1555a	common_voice_en_18377579.wav	We must find out how long to run the experiment.	adult	male_masculine	United States English	4.776
1555a	common_voice_en_18377582.wav	Wine wears neither linen nor woolen breeches.	adult	male_masculine	United States English	5.712
1556a	common_voice_en_665491.wav	Despair is something that haunts us at night.	adult	male_masculine	United States English	4.224
1556a	common_voice_en_665492.wav	She probably worked it out in advance.	adult	male_masculine	United States English	4.104
1557a	common_voice_en_17783177.wav	First come, first served.	adult	male_masculine		2.04
1557a	common_voice_en_17783178.wav	Have you seen Hollie?	adult	male_masculine		1.848
1559a	common_voice_en_18236090.wav	How can we obtain a priori knowledge for each individual?	adult	male_masculine		5.736
1559a	common_voice_en_18236093.wav	On this particular occasion, you needn't fear.	adult	male_masculine		4.104
1560a	common_voice_en_17647990.wav	Have you ever been to a theater?	adult	male_masculine	Scottish English	3.504
1560a	common_voice_en_17647993.wav	You know, he is an honest man.	adult	male_masculine	Scottish English	5.376
1561a	common_voice_en_93724.wav	Are you all right?	adult	male_masculine	United States English	5.16
1561a	common_voice_en_93725.wav	This behavior of neural networks is sometimes called dreaming.	adult	male_masculine	United States English	4.92
1562a	common_voice_en_16690766.wav	I will tell her what we decided.	adult	male_masculine	United States English	3.216
1562a	common_voice_en_16692475.wav	Turning off gadgets that are not in use can save a lot of energy.	adult	male_masculine	United States English	5.664
1563a	common_voice_en_491329.wav	If I don't find it, I can always go home.	adult	male_masculine	United States English	3.096
1563a	common_voice_en_491330.wav	I'm hunting with my falcon, the alchemist answered.	adult	male_masculine	United States English	4.176
1564a	common_voice_en_18375900.wav	I will tell her what we decided.	adult	male_masculine		3.6
1564a	common_voice_en_18375912.wav	It is very important that you remember.	adult	male_masculine		4.584
1565a	common_voice_en_18170778.wav	Never quarrel with one's bread and butter.	adult	male_masculine	United States English	4.272
1565a	common_voice_en_18170779.wav	What are you laughing at?	adult	male_masculine	United States English	3.24
1566a	common_voice_en_195777.wav	The alchemist stopped abruptly, and bent to the ground.	adult	male_masculine	United States English	5.28
1566a	common_voice_en_195779.wav	I'm going to become bitter and distrustful of people because one person betrayed me.	adult	male_masculine	United States English	7.368
1567a	common_voice_en_19672834.wav	The experiment was deemed a failure and never attempted again.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	5.496
1567a	common_voice_en_19672835.wav	The rank insignia consisted of shoulder strap and sleeve lace.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	6.024
1568a	common_voice_en_19611933.wav	A competition was held to determine who would design the facilities.	adult	male_masculine		6.096
1568a	common_voice_en_19611935.wav	During the morning she collected ordnance surrendered by Confederate troops ashore.	adult	male_masculine		7.2
1569a	common_voice_en_20258571.wav	He began playing the guitar at age seven.	adult	male_masculine		4.584
1569a	common_voice_en_20258574.wav	There are no known historical documents about the early phases of the Romani language.	adult	male_masculine		7.944
1570a	common_voice_en_17861959.wav	Because of my depression, I have been recommended to see a psychiatrist.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	3.864
1570a	common_voice_en_17861963.wav	If you experience further problems, please let me know.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	3.504
1571a	common_voice_en_21685241.wav	There is no special connection between these two episodes.	adult	male_masculine		5.664
1571a	common_voice_en_21685243.wav	The court banned Langer from driving a motor vehicle for eight months.	adult	male_masculine		7.176
1572a	common_voice_en_17267955.wav	He's an idol, but he's not a saint.	adult	male_masculine	United States English	4.728
1572a	common_voice_en_17267957.wav	The Google search bar is for searching, not for typing URLs!	adult	male_masculine	United States English	4.728
1574a	common_voice_en_39827261.wav	Unlike typical villages, there are no shops or businesses.	adult	male_masculine	England English	4.788
1574a	common_voice_en_39828605.wav	However, Eric would sign with the Minnesota Wild that summer.	adult	male_masculine	England English	5.436
1575a	common_voice_en_18235836.wav	The doctor cured him with these pills.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	4.08
1575a	common_voice_en_18235837.wav	Toby said, he's gonna sue his ex-wife.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	4.68
1576a	common_voice_en_18104009.wav	When the carpet and the curtains caught fire, it was getting warm.	adult	male_masculine		8.448
1576a	common_voice_en_18104010.wav	What should I say?	adult	male_masculine		4.032
1577a	common_voice_en_17296982.wav	Words are, in my not-so-humble opinion, our most inexhaustible source of magic.	adult	male_masculine	Australian English	7.32
1577a	common_voice_en_17296984.wav	What's your name, and what were you doing here?	adult	male_masculine	Australian English	4.776
1578a	common_voice_en_18264467.wav	Its easier to endure the cold if you have a warm drink in the belly.	adult	male_masculine		9.456
1578a	common_voice_en_18264468.wav	I am having severe chest pains.	adult	male_masculine		4.032
1580a	common_voice_en_17249215.wav	The biggest bedroom had a small, ornate fireplace on one wall which had seen recent use judging by the ashes crumbling in the grate.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	7.344
1580a	common_voice_en_17249216.wav	To understand recursion, one must first learn about recursion.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	3.984
1581a	common_voice_en_17295578.wav	What are you going to do?	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	2.616
1581a	common_voice_en_17295580.wav	Actually, quietness is my normal mode in most situations.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	5.304
1583a	common_voice_en_17761313.wav	I serve the motto of the Prince of Wales.	adult	male_masculine		3.768
1583a	common_voice_en_17761315.wav	What on earth is the matter?	adult	male_masculine		2.352
1584a	common_voice_en_18976651.wav	Nikiforos Hatzidakis was killed.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	8.856
1584a	common_voice_en_18976653.wav	Banasura became invincible.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	3.888
1585a	common_voice_en_20405318.wav	The planetoid orbits the Sun between Mars and Jupiter.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	7.224
1585a	common_voice_en_20405322.wav	The reservoirs are managed by Water Supplies Department of Hong Kong Government.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	5.784
1586a	common_voice_en_23568648.wav	The regional capital is the municipality of Lindi.	adult	male_masculine		6.528
1586a	common_voice_en_23568649.wav	Baxter, your Irish nose stays in this picture.	adult	male_masculine		6.744
1587a	common_voice_en_23777205.wav	In this he ridiculed the apothecaries and their allies among the physicians.	adult	male_masculine		6.936
1587a	common_voice_en_23777207.wav	However he himself got injured and was then replaced by Sammy Bossut.	adult	male_masculine		6.816
1588a	common_voice_en_510280.wav	I want to listen to Merrily We Roll Along by Marko Desantis.	adult	male_masculine		5.424
1588a	common_voice_en_510281.wav	That's what I'd like to know!	adult	male_masculine		4.704
1589a	common_voice_en_18727221.wav	The Mahdists still controlled the territory of Kordofan, Darfur, and lands bordering Ethiopia.	adult	male_masculine		9.384
1589a	common_voice_en_18727227.wav	He currently lives in Tarzana, California, where he produces and composes for various artists.	adult	male_masculine		10.464
1590a	common_voice_en_20067905.wav	The plots for the miniseries were eventually posted online.	adult	male_masculine	United States English	5.52
1590a	common_voice_en_20067906.wav	His father is a London cab driver.	adult	male_masculine	United States English	3.84
1592a	common_voice_en_39578635.wav	He was awarded an equal third.	adult	male_masculine	Canadian English	3.96
1592a	common_voice_en_39578673.wav	The subroutine concept led to the availability of a substantial subroutine library.	adult	male_masculine	Canadian English	5.58
1593a	common_voice_en_34481099.wav	He graduated from National School of Drama.	adult	male_masculine		6.516
1593a	common_voice_en_34481119.wav	The focus of this chapter is the reigns of Rehoboam and Jeroboam.	adult	male_masculine		6.3
1594a	common_voice_en_22325166.wav	yes	adult	male_masculine	Hong Kong English	1.584
1594a	common_voice_en_22325217.wav	The area has a rather seedy reputation, mainly due to prostitution.	adult	male_masculine	Hong Kong English	5.544
1595a	common_voice_en_20298793.wav	The Paso Fino often has a thick mane and tail.	adult	male_masculine		8.808
1595a	common_voice_en_20298801.wav	And it's about him and this angel escaping this wildfire for five days.	adult	male_masculine		8.088
1596a	common_voice_en_691448.wav	Two boys are playing soccer in the water at the beach.	adult	male_masculine		8.664
1596a	common_voice_en_691449.wav	A man in a white shirt and apron cuts up a bird.	adult	male_masculine		5.976
1597a	common_voice_en_27067974.wav	The east end is a rectangle north to south and wide.	adult	male_masculine		4.896
1597a	common_voice_en_27067977.wav	The National Development Plan included plans for a motorway from Dublin to Waterford.	adult	male_masculine		7.02
1598a	common_voice_en_20688626.wav	Cane cutters cut cane and sometimes transport it by ox-cart.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	6.864
1598a	common_voice_en_20688629.wav	Halgaver is in the parish of Lanhydrock.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	6.432
1599a	common_voice_en_17262487.wav	What can I do for you?	adult	male_masculine		4.656
1599a	common_voice_en_17262489.wav	Do you mean it?	adult	male_masculine		3.216
1600a	common_voice_en_20400527.wav	People in kalimantan also named their boat Jukung.	adult	male_masculine		9.696
1600a	common_voice_en_20400528.wav	He is buried in Shanganagh Cemetery, Shankill, Company Dublin.	adult	male_masculine		8.04
1601a	common_voice_en_18377662.wav	Mutes little instruments on the bridge of the violin, deadening the sound.	adult	male_masculine	United States English	5.928
1601a	common_voice_en_18377675.wav	Have you met Peter?	adult	male_masculine	United States English	2.664
1602a	common_voice_en_22788366.wav	The group had no formal organisation, and had no membership or structure outside Parliament.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	8.472
1602a	common_voice_en_22788367.wav	It featured on screen choreography by Ramon Del Barrio.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	6.36
1603a	common_voice_en_19973696.wav	Also the difference among the genders regarding life expectancy is still significant.	adult	male_masculine		6.432
1603a	common_voice_en_19973702.wav	Beck finished tied for third in the tournament.	adult	male_masculine		3.816
1604a	common_voice_en_18168851.wav	The building is scheduled to open in twenty-twenty-three.	adult	male_masculine	United States English	6.576
1604a	common_voice_en_18168852.wav	Oh, I used to play tennis when I was younger.	adult	male_masculine	United States English	4.416
1605a	common_voice_en_39899965.wav	I wonder who did!	adult	male_masculine	England English	3.276
1605a	common_voice_en_39908937.wav	Anthony is among the most awarded of Australian entertainers.	adult	male_masculine	England English	8.1
1606a	common_voice_en_19703285.wav	"Some were redesigned; some, structurally complete, lost the ""excesses""."	adult	male_masculine		8.88
1606a	common_voice_en_19703287.wav	The town economy has historically rested on farming, ranching and oil production.	adult	male_masculine		8.928
1607a	common_voice_en_18358852.wav	I am doing well.	adult	male_masculine		2.52
1607a	common_voice_en_18358894.wav	A serenade an evening concert in the open air.	adult	male_masculine		4.68
1608a	common_voice_en_380823.wav	How many layers of irony are you on?	adult	male_masculine	United States English	2.976
1608a	common_voice_en_380824.wav	The constitution of his flat was not optimal.	adult	male_masculine	United States English	3.624
1609a	common_voice_en_22123892.wav	six	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	5.232
1609a	common_voice_en_22123900.wav	Hey	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	2.064
1610a	common_voice_en_17296941.wav	Where is my wife?	adult	male_masculine	United States English	4.032
1610a	common_voice_en_17296942.wav	And who hired you for this?	adult	male_masculine	United States English	5.448
1611a	common_voice_en_18161839.wav	It's impolite to ask a tree for its story unless you are ready to hear it in full length.	adult	male_masculine		7.536
1611a	common_voice_en_18161841.wav	You cannot brew tea in a cold pot.	adult	male_masculine		4.704
1612a	common_voice_en_17538643.wav	Come on Betty, let's go for a drink and sink a few.	adult	male_masculine	England English	5.376
1612a	common_voice_en_17538644.wav	What did he want?	adult	male_masculine	England English	2.184
1613a	common_voice_en_17921521.wav	Confronted with a choice between cappuccino and espresso, she settled for an americano.	adult	male_masculine	United States English	6.216
1613a	common_voice_en_17921532.wav	Very well, if you'd like to start your inspection of the lab area I'll go and fetch her.	adult	male_masculine	United States English	6.984
1614a	common_voice_en_37069470.wav	"Later flintlock firearms were sometimes called ""fusils"" or ""fuzees""."	adult	male_masculine	England English,Southern African (South Africa, Zimbabwe, Namibia)	5.868
1614a	common_voice_en_37069473.wav	The Act was frequently used to silence critics of racial segregation and apartheid.	adult	male_masculine	England English,Southern African (South Africa, Zimbabwe, Namibia)	5.256
1617a	common_voice_en_17330820.wav	Darling, I have a gift for you.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	3.408
1617a	common_voice_en_17330828.wav	And what became of him?	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	3.216
1619a	common_voice_en_18224905.wav	A little body doth often harbour a great soul.	adult	male_masculine		6.072
1619a	common_voice_en_18224908.wav	Another pot ! Try the teapot.	adult	male_masculine		4.632
1621a	common_voice_en_17432793.wav	What have you got?	adult	male_masculine	England English	3.12
1621a	common_voice_en_17432796.wav	Excuse me, nudism is not allowed at this part of the beach.	adult	male_masculine	England English	6.36
1622a	common_voice_en_19270939.wav	Fuel is drained based on how long the acceleration key is held down.	adult	male_masculine	United States English	6.288
1622a	common_voice_en_19270941.wav	The leadership functions of any corporate body at Rome might be termed praetorial.	adult	male_masculine	United States English	9.96
1623a	common_voice_en_18497413.wav	That kind of one-upmanship will ruin their friendship.	adult	male_masculine	United States English	6.744
1623a	common_voice_en_18497414.wav	I was delayed for almost an hour because of roadworks	adult	male_masculine	United States English	6.624
1624a	common_voice_en_19477708.wav	He is said to be unequalled in woodland skills of stalking, hunting and tracking.	adult	male_masculine		6.984
1624a	common_voice_en_19477710.wav	These include human motivation, knowledge, justification, meaning, and truth.	adult	male_masculine		6.384
1625a	common_voice_en_17747095.wav	The mines had to be abandoned.	adult	male_masculine		3.216
1625a	common_voice_en_17747097.wav	Where did you say this man worked?	adult	male_masculine		3.384
1626a	common_voice_en_19622846.wav	He thus rejects many powerful kings and celestial beings who sought his daughter's hand.	adult	male_masculine		7.464
1626a	common_voice_en_19622847.wav	It was quickly followed by a number of others.	adult	male_masculine		3.504
1627a	common_voice_en_17514223.wav	I can reassure you, that we won't retreat until the oil until the peace is secured.	adult	male_masculine	United States English	4.944
1627a	common_voice_en_17514228.wav	What do you want of me?	adult	male_masculine	United States English	2.016
1628a	common_voice_en_99911.wav	We'll stay right here and celebrate.	adult	male_masculine		3.504
1628a	common_voice_en_99912.wav	How do you know?	adult	male_masculine		2.28
1629a	common_voice_en_27734770.wav	The centre of his face became a black cavity.	adult	male_masculine		6.192
1629a	common_voice_en_27734771.wav	This may indicate subarachnoid hemorrhage or meningitis.	adult	male_masculine		6.624
1630a	common_voice_en_123940.wav	Maybe that's why they give up on it so early, too.	adult	male_masculine	England English	6.192
1630a	common_voice_en_123942.wav	But you are forcing me to look at wealth and at horizons I have never known.	adult	male_masculine	England English	4.56
1631a	common_voice_en_17288862.wav	This building has about ten stories.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	5.592
1631a	common_voice_en_17288864.wav	What time was it?	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	3.024
1632a	common_voice_en_19945306.wav	There may be voiced labio-velar approximants in languages like Japanese.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	6.12
1632a	common_voice_en_19945308.wav	This facility, however, proved to be insufficient for long term use.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	6.264
1634a	common_voice_en_31662914.wav	He did not go to college.	adult	male_masculine	United States English,England English	3.708
1634a	common_voice_en_31662924.wav	"The song was originally thought to be ""Bae Shit""."	adult	male_masculine	United States English,England English	7.596
1635a	common_voice_en_27314922.wav	Multiple successful jumps were conducted without incident or injury.	adult	male_masculine		7.668
1635a	common_voice_en_27314954.wav	Fairfield Township is governed under the Township form of government.	adult	male_masculine		6.516
1636a	common_voice_en_20987283.wav	Ultimately, Ross was unable to change the culture in Detroit.	adult	male_masculine		5.976
1636a	common_voice_en_20987285.wav	He's my father.	adult	male_masculine		2.184
1637a	common_voice_en_17570439.wav	Can I get the sandwich without tomatoes?	adult	male_masculine		4.728
1637a	common_voice_en_17570450.wav	He didn't seduce her with his words but with subliminal messages, that's the trick.	adult	male_masculine		7.656
1640a	common_voice_en_18198324.wav	The noise came from the basement.	adult	male_masculine	United States English	5.184
1640a	common_voice_en_18198327.wav	Green moss grows on the northern side.	adult	male_masculine	United States English	4.416
1641a	common_voice_en_17789468.wav	It is easier to destroy than to build.	adult	male_masculine	United States English	3.144
1641a	common_voice_en_17789469.wav	The hardest work is to do nothing.	adult	male_masculine	United States English	2.232
1642a	common_voice_en_19209768.wav	Krems is the primary producer of Marillenschnaps, an apricot brandy.	adult	male_masculine		9.984
1642a	common_voice_en_19209769.wav	"Two on the television series ""Dark Matter""."	adult	male_masculine		4.464
1644a	common_voice_en_19752014.wav	"Its motto is ""Deus Dat Incrementum"", Latin for ""God Gives the Increase"""	adult	male_masculine		10.032
1644a	common_voice_en_19752016.wav	During the tournament, South Africa defeated Australia, Romania, Canada, Western Samoa and France.	adult	male_masculine		6.96
1645a	common_voice_en_37238324.wav	From here, the route becomes a two-lane undivided road again.	adult	male_masculine		6.912
1645a	common_voice_en_37238327.wav	The practical application of this idea arises in the Williams-Landel-Ferry equation.	adult	male_masculine		8.028
1646a	common_voice_en_37342642.wav	"The schools were derisively called ""Raikes' Ragged School""."	adult	male_masculine	Canadian English	5.292
1646a	common_voice_en_37342644.wav	The movement brought together diverse elements of Brazilian society.	adult	male_masculine	Canadian English	5.148
1647a	common_voice_en_18198513.wav	I can't wait until the new release comes out.	adult	male_masculine	United States English	5.832
1647a	common_voice_en_18198515.wav	I could go on for days about the delicious wines produced in this part of the world.	adult	male_masculine	United States English	5.832
1648a	common_voice_en_22080223.wav	seven	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	2.184
1648a	common_voice_en_22080238.wav	zero	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	2.112
1649a	common_voice_en_22289601.wav	Hey	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	3.216
1649a	common_voice_en_22289602.wav	no	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	3.264
1650a	common_voice_en_18242953.wav	Let me help you guys.	adult	male_masculine	Australian English	3.264
1650a	common_voice_en_18242955.wav	Made in Taiwan.	adult	male_masculine	Australian English	2.064
1651a	common_voice_en_17296137.wav	Can you come pick me up at the office?	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	4.656
1651a	common_voice_en_17296143.wav	And what became of him?	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	2.904
1652a	common_voice_en_17706397.wav	We must leave now.	adult	male_masculine	United States English	1.944
1652a	common_voice_en_17706439.wav	Our busiest time of year is in February.	adult	male_masculine	United States English	2.784
1653a	common_voice_en_23817814.wav	Marino practiced law in Oyster Bay, and entered politics as a Republican.	adult	male_masculine		6.096
